source	target	source_id	target_id
servo-control	servo control	Y10T 137/3065	servo_control
servo-control	servo control	Y10T 137/3077	servo_control
line pressure feed	feed line	Y10T 137/4372	feed_line
vehicle	v2v	Y10T 137/6855	v2v
dash	dash	Y10T 137/6888	dash
buildings	knowledge building	Y10T 137/6969	knowledge_building
time	interval time-varying delay	Y10T 137/8208	interval_time-varying_delay
time	interval time-varying delays	Y10T 137/8208	interval_time-varying_delays
systems	observer	Y10T 137/8593	observer
closed circulating system	closed loop systems	Y10T 137/85954	closed_loop_systems
with pump	pump laser	Y10T 137/85978	pump_laser
hand pump	pump laser	Y10T 137/86099	pump_laser
variable	variable structures	Y10T 137/86421	variable_structures
variable	variable structure	Y10T 137/86421	variable_structure
electric	electricity	Y10T 137/86614	electricity
with internal passage	internal wave	Y10T 137/86775	internal_wave
coaxial stems	coaxial line	Y10T 137/87121	coaxial_line
electric	electricity	Y10T 137/87209	electricity
adjacent plate valves always parallel	parallel plates	Y10T 137/87475	parallel_plates
combining of three or more diverse fluids	diversity combining	Y10T 137/87595	diversity_combining
with flow control	information flow control	Y10T 137/87676	information_flow_control
with coupling	mutual coupling effects	Y10T 137/9029	mutual_coupling_effects
integral	proportional integral derivative control	Y10T 152/10117	proportional_integral_derivative_control
integral	proportional integral derivatives	Y10T 152/10117	proportional_integral_derivatives
integral	proportional integral derivative controllers	Y10T 152/10117	proportional_integral_derivative_controllers
metal	metal working tools	Y10T 152/10153	metal_working_tools
metal	metal insulator boundaries	Y10T 152/10153	metal_insulator_boundaries
metal	metal insulator boundaries	Y10T 152/10189	metal_insulator_boundaries
metal	metal working tools	Y10T 152/10189	metal_working_tools
metal	metal insulator boundaries	Y10T 152/10252	metal_insulator_boundaries
metal	metal working tools	Y10T 152/10252	metal_working_tools
integral structure	proportional integral derivatives	Y10T 152/1045	proportional_integral_derivatives
integral structure	proportional integral derivative controllers	Y10T 152/1045	proportional_integral_derivative_controllers
integral structure	proportional integral derivative control	Y10T 152/1045	proportional_integral_derivative_control
patches	image patches	Y10T 152/10882	image_patches
frame	frame structure	Y10T 16/202	frame_structure
frame	frame structure	Y10T 16/203	frame_structure
cam	cam	Y10T 16/2769	cam
cam	cam	Y10T 16/2796	cam
flexible link	flexible links	Y10T 16/282	flexible_links
coil	coil	Y10T 16/5388	coil
coil	coil	Y10T 16/5995	coil
packet holders	packet filters	Y10T 24/1402	packet_filters
end-to-end integral band end connection	end-to-end connectivity	Y10T 24/148	end-to-end_connectivity
bands	full band	Y10T 24/1903	full_band
coil	coil	Y10T 24/3435	coil
integral	proportional integral derivative controllers	Y10T 24/3615	proportional_integral_derivative_controllers
integral	proportional integral derivatives	Y10T 24/3615	proportional_integral_derivatives
integral	proportional integral derivative control	Y10T 24/3615	proportional_integral_derivative_control
link	link structure	Y10T 24/3632	link_structure
key	encryption	Y10T 24/4009	encryption
key	encryption algorithms	Y10T 24/4009	encryption_algorithms
key	encryption methods	Y10T 24/4009	encryption_methods
key	encryption and decryption	Y10T 24/4009	encryption_and_decryption
key	cryptographic key	Y10T 24/4009	cryptographic_key
key	encryption algorithm	Y10T 24/4009	encryption_algorithm
key	encryption schemes	Y10T 24/4009	encryption_schemes
key	encryption key	Y10T 24/4009	encryption_key
spreading elements	spreading codes	Y10T 279/17076	spreading_codes
screw	screw theory	Y10T 279/17881	screw_theory
separate chuck-actuating power source	source separation	Y10T 279/27	source_separation
metal working	metal insulator boundaries	Y10T 29/00	metal_insulator_boundaries
metal working	metal working tools	Y10T 29/00	metal_working_tools
method	software	Y10T 29/481	software
acoustic transducer	acoustic sensors	Y10T 29/49005	acoustic_sensors
metal	metal working tools	Y10T 29/49213	metal_working_tools
metal	metal insulator boundaries	Y10T 29/49213	metal_insulator_boundaries
electret making	electrets	Y10T 29/49226	electrets
i.c. [internal combustion] engine making	internal combustion	Y10T 29/49231	internal_combustion
gear making	helical gears	Y10T 29/49462	helical_gears
gear making	spur gears	Y10T 29/49462	spur_gears
gear making	gear teeth	Y10T 29/49462	gear_teeth
gear making	gear	Y10T 29/49462	gear
worm gear	worm gears	Y10T 29/49469	worm_gears
land wheel	land mine	Y10T 29/49492	land_mine
race making	asian continental ancestry group	Y10T 29/49689	asian_continental_ancestry_group
race making	race	Y10T 29/49689	race
race making	european continental ancestry group	Y10T 29/49689	european_continental_ancestry_group
temperature	temperature monitoring	Y10T 29/4976	temperature_monitoring
speed controller	speed controller	Y10T 29/5179	speed_controller
conductor	electric conductors	Y10T 29/532	electric_conductors
removal tool	salt removal	Y10T 29/53596	salt_removal
gear	gear	Y10T 292/0823	gear
gear	gear teeth	Y10T 292/0823	gear_teeth
gear	helical gears	Y10T 292/0823	helical_gears
gear	spur gears	Y10T 292/0823	spur_gears
cam	cam	Y10T 292/0829	cam
cam	cam	Y10T 292/084	cam
gear	helical gears	Y10T 292/0843	helical_gears
gear	spur gears	Y10T 292/0843	spur_gears
gear	gear	Y10T 292/0843	gear
gear	gear teeth	Y10T 292/0843	gear_teeth
cam	cam	Y10T 292/0854	cam
gear	gear	Y10T 292/0856	gear
gear	helical gears	Y10T 292/0856	helical_gears
gear	spur gears	Y10T 292/0856	spur_gears
gear	gear teeth	Y10T 292/0856	gear_teeth
cam	cam	Y10T 292/0889	cam
cam	cam	Y10T 292/0898	cam
cam	cam	Y10T 292/0915	cam
gear	helical gears	Y10T 292/0916	helical_gears
gear	gear	Y10T 292/0916	gear
gear	spur gears	Y10T 292/0916	spur_gears
gear	gear teeth	Y10T 292/0916	gear_teeth
cam	cam	Y10T 292/093	cam
cam	cam	Y10T 292/0939	cam
cam	cam	Y10T 292/0947	cam
sliding	sliding mode	Y10T 292/096	sliding_mode
sliding	sliding modes	Y10T 292/096	sliding_modes
sliding	sliding surface	Y10T 292/096	sliding_surface
cam	cam	Y10T 292/0964	cam
gear	spur gears	Y10T 292/0966	spur_gears
gear	gear teeth	Y10T 292/0966	gear_teeth
gear	helical gears	Y10T 292/0966	helical_gears
gear	gear	Y10T 292/0966	gear
cam	cam	Y10T 292/0977	cam
gear	gear teeth	Y10T 292/0993	gear_teeth
gear	spur gears	Y10T 292/0993	spur_gears
gear	gear	Y10T 292/0993	gear
gear	helical gears	Y10T 292/0993	helical_gears
cam	cam	Y10T 292/101	cam
cam	cam	Y10T 292/1016	cam
gear	helical gears	Y10T 292/1018	helical_gears
gear	spur gears	Y10T 292/1018	spur_gears
gear	gear	Y10T 292/1018	gear
gear	gear teeth	Y10T 292/1018	gear_teeth
cam	cam	Y10T 292/1046	cam
cam	cam	Y10T 292/1056	cam
cam	cam	Y10T 292/1068	cam
cam	cam	Y10T 292/1077	cam
gear	gear teeth	Y10T 292/1079	gear_teeth
gear	gear	Y10T 292/1079	gear
gear	spur gears	Y10T 292/1079	spur_gears
gear	helical gears	Y10T 292/1079	helical_gears
extension link	extension field	Y10T 292/28	extension_field
gear	gear	Y10T 292/306	gear
gear	gear teeth	Y10T 292/306	gear_teeth
gear	helical gears	Y10T 292/306	helical_gears
gear	spur gears	Y10T 292/306	spur_gears
segment	over segmentation	Y10T 292/683	over_segmentation
closure or plug spaced from joint	joint space	Y10T 403/15	joint_space
angle section	angle estimation	Y10T 403/555	angle_estimation
tool or tool with support	tool support	Y10T 408/89	tool_support
tool-support	tool support	Y10T 408/94	tool_support
clamping jaws	clamping devices	Y10T 408/953	clamping_devices
process	in-process	Y10T 409/101749	in-process
process	turning process	Y10T 409/101749	turning_process
process	turning process	Y10T 409/103975	turning_process
process	(e ,3e) process	Y10T 409/103975	%28e_%2C3e%29_process
process	turning process	Y10T 409/10795	turning_process
process	(e ,3e) process	Y10T 409/10795	%28e_%2C3e%29_process
milling	milling process	Y10T 409/30	milling_process
process	(e ,3e) process	Y10T 409/300112	%28e_%2C3e%29_process
process	turning process	Y10T 409/300112	turning_process
process	(e ,3e) process	Y10T 409/30112	%28e_%2C3e%29_process
process	turning process	Y10T 409/30112	turning_process
process	turning process	Y10T 409/303752	turning_process
process	(e ,3e) process	Y10T 409/303752	%28e_%2C3e%29_process
process	(e ,3e) process	Y10T 409/400175	%28e_%2C3e%29_process
process	turning process	Y10T 409/400175	turning_process
process	turning process	Y10T 409/50082	turning_process
process	(e ,3e) process	Y10T 409/50082	%28e_%2C3e%29_process
work table	look-up tables	Y10T 409/509184	look-up_tables
work table	look-up table	Y10T 409/509184	look-up_table
work table	look up table	Y10T 409/509184	look_up_table
metal containing	metal insulator boundaries	Y10T 428/1438	metal_insulator_boundaries
metal containing	metal working tools	Y10T 428/1438	metal_working_tools
silicon	(100) silicon	Y10T 428/1457	%28100%29_silicon
two dimensionally sectional layer	two dimensional electron gas	Y10T 428/16	two_dimensional_electron_gas
gear	gear	Y10T 428/211	gear
gear	spur gears	Y10T 428/211	spur_gears
gear	gear teeth	Y10T 428/211	gear_teeth
gear	helical gears	Y10T 428/211	helical_gears
edge structure	edge detectors	Y10T 428/219	edge_detectors
fibers	fiber bragg	Y10T 428/24124	fiber_bragg
embedded in body of web	embedded web servers	Y10T 428/24223	embedded_web_servers
silicon containing coating	through silicon vias	Y10T 428/24388	through_silicon_vias
edge feature	edge features	Y10T 428/24777	edge_features
voids specified as micro	micro and nano systems	Y10T 428/249978	micro_and_nano_systems
next to metal	metal working tools	Y10T 428/2804	metal_working_tools
next to metal	metal insulator boundaries	Y10T 428/2804	metal_insulator_boundaries
next to metal	metal insulator boundaries	Y10T 428/31522	metal_insulator_boundaries
next to metal	metal working tools	Y10T 428/31522	metal_working_tools
next to metal	metal working tools	Y10T 428/31529	metal_working_tools
next to metal	metal insulator boundaries	Y10T 428/31529	metal_insulator_boundaries
of metal	metal insulator boundaries	Y10T 428/31678	metal_insulator_boundaries
of metal	metal working tools	Y10T 428/31678	metal_working_tools
as part of an elemental analysis	finite element analysis	Y10T 436/176921	finite_element_analysis
process	turning process	Y10T 483/10	turning_process
process	(e ,3e) process	Y10T 483/10	%28e_%2C3e%29_process
for closures	closed form	Y10T 70/5093	closed_form
by manipulator	manipulators	Y10T 70/5513	manipulators
by manipulator	robotic manipulators	Y10T 70/5513	robotic_manipulators
by manipulator	manipulator	Y10T 70/5513	manipulator
by manipulator	robotic manipulator	Y10T 70/5513	robotic_manipulator
gear	spur gears	Y10T 70/5681	spur_gears
gear	gear teeth	Y10T 70/5681	gear_teeth
gear	helical gears	Y10T 70/5681	helical_gears
gear	gear	Y10T 70/5681	gear
planetary	planetary gears	Y10T 70/5686	planetary_gears
for cycles	p-cycles	Y10T 70/5872	p-cycles
transmission	gear transmissions	Y10T 70/5925	gear_transmissions
remote control	remote control	Y10T 70/5973	remote_control
systems	observers	Y10T 70/60	observers
electric	electricity	Y10T 70/7028	electricity
permanent magnet	permanent faults	Y10T 70/7057	permanent_faults
selectively operable	selection operators	Y10T 70/7164	selection_operators
key	encryption methods	Y10T 70/7441	encryption_methods
key	encryption algorithm	Y10T 70/7441	encryption_algorithm
key	encryption and decryption	Y10T 70/7441	encryption_and_decryption
key	cryptographic key	Y10T 70/7441	cryptographic_key
key	encryption key	Y10T 70/7441	encryption_key
key	encryption schemes	Y10T 70/7441	encryption_schemes
key	encryption algorithms	Y10T 70/7441	encryption_algorithms
key	encryption	Y10T 70/7441	encryption
single set	single sensor	Y10T 70/7542	single_sensor
cylinder	engine cylinders	Y10T 70/7672	engine_cylinders
rollbacks	rollback recovery	Y10T 70/7712	rollback_recovery
gyroscopes	gyroscopes	Y10T 74/12	gyroscopes
gyroscopes	gyroscope	Y10T 74/12	gyroscope
gyroscope control	mems gyroscope	Y10T 74/1229	mems_gyroscope
damping	damping forces	Y10T 74/1257	damping_forces
optical	optical-	Y10T 74/1264	optical-
clutch connection	clutches	Y10T 74/134	clutches
speed	at-speed	Y10T 74/1506	at-speed
single input, plural outputs	multiple input single outputs	Y10T 74/18616	multiple_input_single_outputs
helical	helical gears	Y10T 74/19098	helical_gears
spur gears	spur gears	Y10T 74/19451	spur_gears
spur gears	spur gears	Y10T 74/19479	spur_gears
spur gears	spur gears	Y10T 74/19488	spur_gears
bevel gears	bevel gears	Y10T 74/19493	bevel_gears
transmission control	transmission power control	Y10T 74/20018	transmission_power_control
transmission control	transmission control protocol %28tcp%29	Y10T 74/20018	transmission_control_protocol_%28tcp%29
robotic arm	robotic arms	Y10T 74/20305	robotic_arms
robotic arm	robotic arm	Y10T 74/20305	robotic_arm
gear	gear	Y10T 74/20492	gear
gear	spur gears	Y10T 74/20492	spur_gears
gear	helical gears	Y10T 74/20492	helical_gears
gear	gear teeth	Y10T 74/20492	gear_teeth
antenna	antenna accessories	Y10T 74/20522	antenna_accessories
antenna	antennas	Y10T 74/20522	antennas
antenna	antenna	Y10T 74/20522	antenna
hand	hand over	Y10T 74/20612	hand_over
hand	handover	Y10T 74/20612	handover
gear	helical gears	Y10T 74/20654	helical_gears
gear	gear	Y10T 74/20654	gear
gear	gear teeth	Y10T 74/20654	gear_teeth
gear	spur gears	Y10T 74/20654	spur_gears
memory devices	memory interface	Y10T 74/2105	memory_interface
variable	variable structures	Y10T 74/2167	variable_structures
variable	variable structure	Y10T 74/2167	variable_structure
variable	variable structures	Y10T 74/2181	variable_structures
variable	variable structure	Y10T 74/2181	variable_structure
process of turning	turning process	Y10T 82/10	turning_process
control	force control	Y10T 82/2533	force_control
work rest	restoration methods	Y10T 82/2593	restoration_methods
work rest	restoration algorithm	Y10T 82/2593	restoration_algorithm
cutting	cutting forces	Y10T 83/00	cutting_forces
cutting	cutting force	Y10T 83/00	cutting_force
scoring	matching score	Y10T 83/0333	matching_score
by compressing	compress and forward	Y10T 83/0429	compress_and_forward
tool or tool with support	tool support	Y10T 83/929	tool_support
by deformation	elastic deformation	Y10T 83/9343	elastic_deformation
parallel cutting edges	cutting edges	Y10T 83/9498	cutting_edges
